epoch,accuracy,loss,val_accuracy,val_loss
0,0.4700806438922882,1.4343914985656738,0.46792149543762207,1.440792202949524
1,0.47281867265701294,1.427632212638855,0.4684874713420868,1.4370979070663452
2,0.47500455379486084,1.4223564863204956,0.4704313576221466,1.4327980279922485
3,0.47684967517852783,1.4176604747772217,0.4715307056903839,1.430201530456543
4,0.47852984070777893,1.4138652086257935,0.47385093569755554,1.425621509552002
5,0.47947609424591064,1.4102916717529297,0.4738538861274719,1.4234236478805542
